_id,barcode,category,categoryCode,cpg,name,topBrand
{'$oid': '5332fa7ce4b03c9a25efd22d'},511111002925,,,5332f5ebe4b03c9a25efd0a8,Diet Coke Lime,
{'$oid': '5f77274bbe37ce6b592e90bd'},511111416739,Baking,BAKING,5f77274bbe37ce6b592e90b9,test brand @1601644363876,
{'$oid': '5f19e062be37ce33f74a1675'},511111315162,Baking,BAKING,5f19e062be37ce33f74a1674,test brand @1595531362667,
{'$oid': '5d66def56d5f3b6188d4f051'},511111705444,Magazines,,5d5d4fd16d5f3b23d1bc7905,Rolling Stone Special Collectors Edition Magazine,
{'$oid': '5a5d1a67e4b06ba572cf2499'},511111800439,Snacks,,5332f5fbe4b03c9a25efd0ba,MUNCHIES,
{'$oid': '5da608c91dda2c3e1416ae8d'},511111605775,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAY® 50+,
{'$oid': '5fcff304be37ce6d53dfc687'},511111618010,Baking,BAKING,5fcff304be37ce6d53dfc683,test brand @1607463684816,False
{'$oid': '5f4936debe37ce52f8314fdf'},511111916000,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598633694347,
{'$oid': '5f441280be37ce5dbe9b7c7e'},511111215776,Baking,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704638,
{'$oid': '5daf329ca60b87376833e35a'},511111205890,Snacks,,53e10d6368abd3c7065097cc,Annie's Homegrown,
{'$oid': '5f4cff1ba475f1050a66b568'},511111416388,Baking,BAKING,5f4cff1aa475f1050a66b566,test brand @1598881562991,
{'$oid': '5f4bf556be37ce0b4491554b'},511111816331,Baking,BAKING,5f4bf556be37ce0b44915549,test brand @1598813526656,
{'$oid': '5db6fb28a60b87376833e367'},511111606147,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Midol® ,
{'$oid': '5f3d6f43be37ce4ddbb1bb39'},511111515470,Baking,BAKING,5f3d6f43be37ce4ddbb1bb38,test brand @1597861699811,
{'$oid': '5cdacf1c166eb33eb7ce0fa9'},511111604808,Condiments & Sauces,,559c2234e4b06aca36af13c6,Twisted Ranch,
{'$oid': '53501d29b9237fd7718f9e17'},511111602835,,,5332fa58e4b03c9a25efd215,Jacks,
{'$oid': '5afda00ce4b0c11cfecd49f4'},511111904458,Snacks,,53e10d6368abd3c7065097cc,Emerald,False
{'$oid': '5f4cff1aa475f1050a66b567'},511111216377,Baking,BAKING,5f4cff1aa475f1050a66b566,test brand @1598881562499,
{'$oid': '5332f9fde4b03c9a25efd1cf'},511111303176,,,5332f5f2e4b03c9a25efd0aa,Froot Loops,
{'$oid': '5f4a64e7be37ce17d23b317b'},511111216216,Baking,BAKING,5f4a64e7be37ce17d23b3178,test brand @1598711015538,
{'$oid': '5db77f7aa60b87376833e368'},511111306160,Beverages,,559c2234e4b06aca36af13c6,Hershey's Hot Cocoa Mix,
{'$oid': '592486bee410d61fcea3d135'},511111700746,Beverages,,5332f5f6e4b03c9a25efd0b4,PG TIPS,
{'$oid': '58861c7f4e8d0d20bc42c4fd'},511111501268,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,Quaker Puffed,False
{'$oid': '5a5d1a8ce4b0db471c2d0420'},511111300427,Snacks,,5332f5fbe4b03c9a25efd0ba,MUNCHOS,
{'$oid': '57ebc15fe4b0ac389136a342'},511111202004,Deli,,559c2234e4b06aca36af13c6,Lunchables,False
{'$oid': '5332f9fce4b03c9a25efd1cc'},511111603207,,,5332f5f2e4b03c9a25efd0aa,Nutri-Grain,
{'$oid': '57c08250e4b0718ff5fcb033'},511111702504,,,5332f7a7e4b03c9a25efd134,Leffe,
{'$oid': '5f21c99dbe37ce7958c5952a'},511111015253,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,WOOLITE®,
{'$oid': '5d6412d36d5f3b23d1bc7908'},511111104971,Magazines,,5d5d4fd16d5f3b23d1bc7905,Travel and Leisure Magazine,
{'$oid': '5bd2011f90fa074576779a17'},511111704652,Baby,,550b2565e4b001d5e9e4146f,Huggies,False
{'$oid': '5f4a64e7be37ce17d23b3179'},511111116196,Baking,BAKING,5f4a64e7be37ce17d23b3178,test brand @1598711015353,
{'$oid': '5332fa7de4b03c9a25efd22f'},511111302902,,,5332f5ebe4b03c9a25efd0a8,Sprite Zero,
{'$oid': '5fb2852dbe37ce522e165cb3'},511111117353,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1605535021531,False
{'$oid': '5a8c2e5ee4b0ccf165fac9e1'},511111004073,Snacks,,5a734034e4b0d58f376be874,Bisca,False
{'$oid': '5f4cff1ca475f1050a66b56a'},511111516408,Baking,BAKING,5f4cff1aa475f1050a66b566,test brand @1598881563900,
{'$oid': '5f7ba932be37ce2f290fb253'},511111116967,Baking,BAKING,5f7ba932be37ce2f290fb251,test brand @1601939762909,
{'$oid': '58861c7e4e8d0d20bc42c4e9'},511111901372,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Peroni Italy,False
{'$oid': '5f4802bebe37ce0c83033741'},511111115878,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598554814581,
{'$oid': '5332fa67e4b03c9a25efd216'},511111403074,,,5332fa12e4b03c9a25efd1e7,Orv's,
{'$oid': '55a41a9de4b0d0a65b3692ed'},511111002710,,,55a41a91e4b0d0a65b3692ec,RPs,
{'$oid': '5fcff304be37ce6d53dfc685'},511111917991,Baking,BAKING,5fcff304be37ce6d53dfc683,test brand @1607463684722,False
{'$oid': '5db9f8c5a60b87376833e36a'},511111106203,Snacks,,5332f5f3e4b03c9a25efd0ae,Fruit Gushers™,
{'$oid': '5332f789e4b03c9a25efd12c'},511111603597,,,5332f5f3e4b03c9a25efd0ae,Bugles,
{'$oid': '5f3d6f45be37ce4ddbb1bb3f'},511111515524,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1597861701615,
{'$oid': '5332f762e4b03c9a25efd11e'},511111103707,,,5332f5ebe4b03c9a25efd0a8,Glaceau vitaminwater zero,
{'$oid': '5f16f512be37ce2b30061e1e'},511111215059,Baking,BAKING,5f16f512be37ce2b30061e1d,test brand @1595340050104,
{'$oid': '5daf2baea60b87376833e359'},511111505877,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Lucky Charms®,False
{'$oid': '57d95741e4b0ac389136a2b1'},511111802402,Grocery,,559c2234e4b06aca36af13c6,Back to Nature Meals,False
{'$oid': '5332f7b2e4b03c9a25efd13f'},511111503460,,,5332f7a7e4b03c9a25efd134,Budweiser Select 55,
{'$oid': '5f35a0babe37ce6853cff200'},511111615378,Baking,BAKING,5f35a0babe37ce6853cff1fd,test brand @1597350074366,
{'$oid': '537b7ec2892471241348d70a'},511111302780,,,537b7ec2892471241348d709,Cedar Crest,
{'$oid': '5fc54c0abe37ce1911dbb3b3'},511111317876,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,test brand @1606765578747,False
{'$oid': '5d642d65a3a018514994f42d'},511111305125,Magazines,,5d5d4fd16d5f3b23d1bc7905,Rachael Ray Everyday,
{'$oid': '5fb829c0be37ce522e165ce4'},511111117797,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Grandma Sycamore,False
{'$oid': '5dc2db051dda2c0ad7da64b0'},511111106364,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Mermaid Cereal,
{'$oid': '5f35a0babe37ce6853cff1fe'},511111915355,Baking,BAKING,5f35a0babe37ce6853cff1fd,test brand @1597350074236,
{'$oid': '5332f5fde4b03c9a25efd0bc'},511111803959,Beverages,,5332f5fbe4b03c9a25efd0ba,Aquafina,False
{'$oid': '5d66e20b6d5f3b6188d4f055'},511111705512,Beverages,,5332f5fbe4b03c9a25efd0ba,SoBe Drinks,
{'$oid': '5332f9f4e4b03c9a25efd1ca'},511111103219,,,5332f5f2e4b03c9a25efd0aa,Rice Krispies,
{'$oid': '5d6594a2a3a018514994f434'},511111905240,Magazines,,5d5d4fd16d5f3b23d1bc7905,Kitchen and Baths,
{'$oid': '5f5bc4f1be37ce17125ac0ec'},511111016625,Baking,BAKING,5f5bc4f1be37ce17125ac0e8,test brand @1599849713825,
{'$oid': '55b630d3e4b0d8e685c1421e'},511111802631,,,55b62995e4b0d8e685c14213,Sunkist,
{'$oid': '5ab154eae4b0915382df7620'},511111004400,Condiments & Sauces,,5a734034e4b0d58f376be874,Campbell's Dinner Sauces,False
{'$oid': '55b630ece4b0d8e685c14221'},511111602606,,,55b62995e4b0d8e685c14213,Squirt,
{'$oid': '5cdad1daca6a4c76f3f8c515'},511111304821,Condiments & Sauces,,559c2234e4b06aca36af13c6,Wild Style Sauce,
{'$oid': '592486bee410d61fcea3d128'},511111300861,Personal Care,,5332f5f6e4b03c9a25efd0b4,DOVE,False
{'$oid': '5f7ba645be37ce23081c528a'},511111916888,Baking,BAKING,5f7ba644be37ce23081c5289,test brand @1601939012949,
{'$oid': '5f358338be37ce443bf9d559'},511111015307,Baking,BAKING,5f358338be37ce443bf9d557,test brand @1597342520238,
{'$oid': '5f494cf904db711dd8fe87f0'},511111616184,Baking,BAKING,5f494cf904db711dd8fe87ef,test brand @1598639353768,
{'$oid': '57d96124e4b0ac389136a2b9'},511111602323,Frozen,,559c2234e4b06aca36af13c6,Smart Ones,False
{'$oid': '5da60696a60b87376833e34c'},511111805625,Health & Wellness,,53e10d6368abd3c7065097cc,ALEVE® LIQUID GELS,
{'$oid': '5332f603e4b03c9a25efd0bf'},511111603924,,,53e10d6368abd3c7065097cc,Lipton,
{'$oid': '591325cde4b0cddf4ebb6a69'},511111200963,Snacks,,5332f5fbe4b03c9a25efd0ba,SANTITAS Tortilla Chips,
{'$oid': '5d4880ca6d5f3b105d1bc8dc'},511111204879,Dairy,,559c2234e4b06aca36af13c6,Fruit Love Spoonable Smoothies,
{'$oid': '585a9744e4b03e62d1ce0e98'},511111301462,Beverages,,5332f5fbe4b03c9a25efd0ba,Tropicana,False
{'$oid': '585a96fbe4b03e62d1ce0e8e'},511111001553,,,53e10d6368abd3c7065097cc,Sabra,
{'$oid': '5daf68751dda2c3e1416ae9c'},511111106081,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Raisin Nut Bran,
{'$oid': '5da607daa60b87376833e350'},511111405696,Health & Wellness,,53e10d6368abd3c7065097cc,Bayer® ASPRIN EXTRA STRENGTH ,
{'$oid': '5332f9f1e4b03c9a25efd1c5'},511111503255,,,5332f5f2e4b03c9a25efd0aa,Corn Flakes,
{'$oid': '5887a28ae4b02187f85cdad6'},511111901143,Dairy,,559c2234e4b06aca36af13c6,Velveeta,False
{'$oid': '592486bee410d61fcea3d12b'},511111400837,Frozen,,5332f5f6e4b03c9a25efd0b4,GOOD HUMOR,False
{'$oid': '5aa1b53ae4b086c8aad5e097'},511111804277,Breakfast & Cereal,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG Scramble Kit,False
{'$oid': '5fa98944be37ce239d107101'},511111917274,Baking,BAKING,5fa98944be37ce239d1070ff,test brand @1604946244789,False
{'$oid': '5d6417f56d5f3b23d1bc790d'},511111305071,Magazines,,5d5d4fd16d5f3b23d1bc7905,MARTHA STEWART LIVING MAGAZINE,False
{'$oid': '592486bee410d61fcea3d129'},511111100850,Personal Care,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE,False
{'$oid': '588ba0f5e4b02187f85cdade'},511111701064,Grocery,,559c2234e4b06aca36af13c6,Cracker Barrel Macaroni & Cheese Dinners,False
{'$oid': '5f4bf556be37ce0b4491554a'},511111316329,Baking,BAKING,5f4bf556be37ce0b44915549,test brand @1598813526618,
{'$oid': '5f7760ffbe37ce1d26d7b7a9'},511111716877,Baking,BAKING,5f7760ffbe37ce1d26d7b7a8,test brand @1601659135935,
{'$oid': '5332f5fbe4b03c9a25efd0b9'},511111503972,Beverages,,5332f5fbe4b03c9a25efd0ba,Pepsi,False
{'$oid': '5daf2e2a1dda2c3e1416ae92'},511111705888,Snacks,,5332f5f3e4b03c9a25efd0ae,Mott's® Fruit Snacks,
{'$oid': '5332f9fde4b03c9a25efd1ce'},511111503187,,,5332f5f2e4b03c9a25efd0aa,Corn Pops,
{'$oid': '5a8f6461e4b02d0314ffa208'},511111604242,Snacks,,5a734034e4b0d58f376be874,Riberhus,False
{'$oid': '58861d07e4b02187f85cdacd'},511111601234,Snacks,,559c2234e4b06aca36af13c6,Hershey's Pudding,False
{'$oid': '5f504ac2be37ce0b793c9412'},511111716433,Baking,BAKING,5f504ac2be37ce0b793c9411,test brand @1599097538394,
{'$oid': '5332f7aae4b03c9a25efd139'},511111003526,,,5332f7a7e4b03c9a25efd134,Busch,
{'$oid': '53501d29b9237fd7718f9e16'},511111802846,,,5332fa58e4b03c9a25efd215,Digiorno,
{'$oid': '5fd29590be37ce38bbbefb27'},511111218067,Baking,BAKING,5fd29590be37ce38bbbefb25,test brand @1607636368260,False
{'$oid': '5c49d4c5315a247b580d50fb'},511111604754,Baby,,59b96571e4b0bf7c7980588b,GO & GROW,
{'$oid': '5f208dafbe37ce7958c59524'},511111115205,Baking,BAKING,5f208daebe37ce7958c59520,test brand @1595968943087,
{'$oid': '592486bde410d61fcea3d126'},511111000884,Dairy,,53e10d6368abd3c7065097cc,COUNTRY CROCK,
{'$oid': '585a971ae4b03e62d1ce0e93'},511111601517,Snacks,,5332f5fbe4b03c9a25efd0ba,Stacy's,
{'$oid': '5332f7a9e4b03c9a25efd137'},511111703549,,,5332f7a7e4b03c9a25efd134,Budweiser Select,
{'$oid': '5a5d1e5fe4b06ba572cf249d'},511111100348,Condiments & Sauces,,559c2234e4b06aca36af13c6,MR. YOSHIDA'S,False
{'$oid': '5332f77de4b03c9a25efd12b'},511111203605,,,5332f5f3e4b03c9a25efd0ae,Bisquick,
{'$oid': '57dd5a50e4b0ac389136a2d9'},511111902300,,,53e10d6368abd3c7065097cc,Austin,
{'$oid': '5fa1c568be37ce402c4618f4'},511111517238,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1604437352151,False
{'$oid': '5f4a7a60be37ce2d95e65cad'},511111616306,Baking,BAKING,5f4a7a60be37ce2d95e65cac,test brand @1598716512038,
{'$oid': '5f19e054be37ce33f74a1671'},511111415138,Baking,BAKING,5f19e054be37ce33f74a166e,test brand @1595531348410,
{'$oid': '5fd29591be37ce38bbbefb2c'},511111018100,Baking,BAKING,5fd29591be37ce38bbbefb2b,test brand @1607636369580,False
{'$oid': '5332fa7ae4b03c9a25efd228'},511111902973,,,5332f5ebe4b03c9a25efd0a8,Barq's,
{'$oid': '5f441281be37ce5dbe9b7c82'},511111015819,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598296705444,
{'$oid': '57ebc158e4b0ac389136a341'},511111702016,Condiments & Sauces,,559c2234e4b06aca36af13c6,Lea & Perrins,False
{'$oid': '5332fa73e4b03c9a25efd21d'},511111203049,,,5332f5ebe4b03c9a25efd0a8,Caffeine-free Diet Coke,
{'$oid': '57ebc009e4b0ac389136a334'},511111302131,Condiments & Sauces,,559c2234e4b06aca36af13c6,Heinz,False
{'$oid': '5fb6b695be37ce522e165cba'},511111017387,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Sara Lee,False
{'$oid': '5f872b7fbe37ce66db5dd977'},511111017011,Baking,BAKING,5f872b7fbe37ce66db5dd975,test brand @1602694015481,
{'$oid': '5a5d1e8fe4b06ba572cf249e'},511111400325,Grocery,,559c2234e4b06aca36af13c6,OVEN FRY,False
{'$oid': '5d658fde6d5f3b23d1bc7913'},511111505204,,,53e10d6368abd3c7065097cc,BETTY CROCKER SPECIAL EDITION MAGAZINE,
{'$oid': '5f4a7a5ebe37ce2d95e65ca4'},511111016298,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598716510157,
{'$oid': '57c08268e4b0718ff5fcb035'},511111602484,,,5332f7a7e4b03c9a25efd134,Skol,
{'$oid': '5a5d2856e4b0db471c2d0430'},511111300144,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Two Hats,
{'$oid': '591b7682e4b0cddf4ebb6a6a'},511111000952,Beverages,,5332f5fbe4b03c9a25efd0ba,Starbucks Ready-To-Drink Beverages,False
{'$oid': '585a965be4b03e62d1ce0e7c'},511111601722,Snacks,,5332f5fbe4b03c9a25efd0ba,Fritos,True
{'$oid': '585a96c2e4b03e62d1ce0e87'},511111701620,Grocery,,5332f5fbe4b03c9a25efd0ba,Pasta Roni,
{'$oid': '55b6309ce4b0d8e685c1421b'},511111702665,Beverages,,55b62995e4b0d8e685c14213,7 up,True
{'$oid': '5d641257a3a018514994f425'},511111604969,Magazines,,5d5d4fd16d5f3b23d1bc7905,Allrecipes Magazine,
{'$oid': '5a7e0c1ae4b0782f27c68d4e'},511111504061,Grocery,,53e10d6368abd3c7065097cc,1_KRAFT Hockeyville,
{'$oid': '5fc54c17be37ce1911dbb3b8'},511111117919,Baking,BAKING,5fc54c17be37ce1911dbb3b7,test brand @1606765591455,False
{'$oid': '5ab130e2e4b0915382df7619'},511111504290,Beverages,,5a734034e4b0d58f376be874,V8V Fusion,False
{'$oid': '5f504ac2be37ce0b793c9413'},511111916444,Baking,BAKING,5f504ac2be37ce0b793c9411,test brand @1599097538537,
{'$oid': '5d66dbf36d5f3b6188d4f04d'},511111705390,Beverages,,5332f5fbe4b03c9a25efd0ba,H2OH! Sparkling Water,
{'$oid': '5332f7f0e4b03c9a25efd160'},511111603368,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Miller Genuine Draft,False
{'$oid': '5f9770bfbe37ce03d08a2d87'},511111817093,Baking,BAKING,5f9770bfbe37ce03d08a2d83,test brand @1603760319814,
{'$oid': '5332f9f1e4b03c9a25efd1c4'},511111703266,,,5332f5f2e4b03c9a25efd0aa,Special K,
{'$oid': '5332f7a8e4b03c9a25efd136'},511111203551,,,5332f7a7e4b03c9a25efd134,Busch Light,
{'$oid': '5d5abca1a3a018514994f421'},511111504900,Grocery,,559c2234e4b06aca36af13c6,Amazing Grains,
{'$oid': '5f19e054be37ce33f74a1670'},511111915126,Baking,BAKING,5f19e054be37ce33f74a166e,test brand @1595531348374,
{'$oid': '5dc07de6a60b873d6b0666d0'},511111406297,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Chocolate Cheerios™,
{'$oid': '5d66dfec6d5f3b6188d4f053'},511111105480,Beverages,,5332f5fbe4b03c9a25efd0ba,O.N.E. Coconut Water,
{'$oid': '5a5d209ae4b0db471c2d0429'},511111600282,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Keystone Ice,
{'$oid': '5a5d1d05e4b06ba572cf249b'},511111800361,Dairy,,559c2234e4b06aca36af13c6,DIGIORNO CHEESE,False
{'$oid': '5d601d74a3a018514994f422'},511111004912,Snacks,,53e10d6368abd3c7065097cc,Caleb's Kola,
{'$oid': '60074277be37ce360be63a01'},511111619826,Baking,BAKING,60074277be37ce360be639fe,test brand @1611088503776,False
{'$oid': '58861c7e4e8d0d20bc42c4ea'},511111401360,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Pilsner Urquell,False
{'$oid': '5f3e9172be37ce5a0e01b956'},511111915560,Baking,BAKING,5f3e9172be37ce5a0e01b952,test brand @1597935986474,
{'$oid': '540f241c68abd3c7065097d5'},511111602767,,,540f215de4b09fb9af4b49f1,Prairie Farms,
{'$oid': '5ab13217e4b0915382df761b'},511111804321,Snacks,,5a734034e4b0d58f376be874,Milano,False
{'$oid': '5fd3acb9be37ce0d9386bb4c'},511111618225,Baking,BAKING,5fd3acb9be37ce0d9386bb4b,test brand @1607707833391,False
{'$oid': '53501e6cb9237fd7718f9e25'},511111402800,,,53501d2ab9237fd7718f9e1a,Palermo,
{'$oid': '5f208db0be37ce7958c59527'},511111815228,Baking,BAKING,5f208db0be37ce7958c59526,test brand @1595968944654,
{'$oid': '5dc07e2aa60b873d6b0666d1'},511111006305,,,53e10d6368abd3c7065097cc,"General Mills ""Big G"" Cereal",
{'$oid': '5f493e73be37ce64d0ae36c7'},511111516125,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598635635448,
{'$oid': '592486bde410d61fcea3d125'},511111500896,Personal Care,,5332f5f6e4b03c9a25efd0b4,CLEAR,False
{'$oid': '5a5d10b5e4b06ba572cf2497'},511111700463,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Arnold Palmer Spiked,False
{'$oid': '5fb81985be37ce522e165cdb'},511111817703,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Lime,False
{'$oid': '5fb81718be37ce522e165cd6'},511111817659,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Juice Strawberry,False
{'$oid': '5fb817e8be37ce522e165cd8'},511111517672,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Original,False
{'$oid': '5fb818abbe37ce522e165cd9'},511111717683,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Mandrin,False
{'$oid': '5fb7f9c2be37ce522e165cc8'},511111517511,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Elyx,False
{'$oid': '5fb81796be37ce522e165cd7'},511111017660,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Juice Apple,False
{'$oid': '5fb7f8febe37ce522e165cc7'},511111017509,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Aberlour®,False
{'$oid': '5fb80a6bbe37ce522e165cd0'},511111317593,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Jameson® Cold Brew ,False
{'$oid': '5fb6d68abe37ce522e165cbf'},511111817420,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Jefferson’s Reserve®,False
{'$oid': '5fb6d5e4be37ce522e165cbe'},511111617419,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Campo Viejo®,False
{'$oid': '5fb7e90fbe37ce522e165cc5'},511111917489,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Kahlua®,False
{'$oid': '5fb7e52abe37ce522e165cc2'},511111017455,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Mumm Napa®,False
{'$oid': '5fb7e7aebe37ce522e165cc4'},511111717478,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Malfy®,False
{'$oid': '5fb80e12be37ce522e165cd4'},511111117636,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Malibu® Lime,False
{'$oid': '5fb80e70be37ce522e165cd5'},511111317647,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Malibu® Strawberry,False
{'$oid': '5fb7fae8be37ce522e165cca'},511111217534,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Redbreast 12YO ,False
{'$oid': '5f38578fbe37ce5178517ad5'},511111115434,Baking,BAKING,5f38578fbe37ce5178517ad3,test brand @1597527951412,
{'$oid': '5f441281be37ce5dbe9b7c84'},511111215820,Baking,BAKING,5f441281be37ce5dbe9b7c83,test brand @1598296705593,
{'$oid': '5a5d25b6e4b0db471c2d042c'},511111800200,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Sol,False
{'$oid': '5332f807e4b03c9a25efd16f'},511111903291,,,5332f7ffe4b03c9a25efd16b,Activia,
{'$oid': '585a9618e4b03e62d1ce0e75'},511111201793,Snacks,,5332f5fbe4b03c9a25efd0ba,Baked!,True
{'$oid': '5f513ea1be37ce21f1287c06'},511111816546,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1599159969725,
{'$oid': '5f4cffbba475f1050a66b574'},511111216421,Baking,BAKING,5f4cffbaa475f1050a66b573,test brand @1598881723241,
{'$oid': '57ebc2f0e4b0ac389136a34c'},511111701903,Grocery,,559c2234e4b06aca36af13c6,Wyler's,False
{'$oid': '5f7ba932be37ce2f290fb254'},511111616979,Baking,BAKING,5f7ba932be37ce2f290fb251,test brand @1601939762943,
{'$oid': '5db9e6551dda2c3e1416aea0'},511111006183,Frozen,,559c2234e4b06aca36af13c6,Fat Rabbit,
{'$oid': '5daf60021dda2c3e1416ae9a'},511111406068,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Total™,
{'$oid': '5f493e72be37ce64d0ae36c1'},511111516071,Baking,BAKING,5f493e72be37ce64d0ae36c0,test brand @1598635634169,
{'$oid': '5f493dabbe37ce64d0ae36bb'},511111616023,Baking,BAKING,5f493dabbe37ce64d0ae36ba,test brand @1598635435829,
{'$oid': '55a58727e4b0d0a65b3693cd'},511111402688,,,55a58719e4b0d0a65b3693cc,Nature's Bakery,
{'$oid': '5fd3ae1fbe37ce0d9386bb55'},511111118237,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,test brand @1607708191092,False
{'$oid': '5332fa75e4b03c9a25efd220'},511111503026,,,5332f5ebe4b03c9a25efd0a8,Coca-Cola Zero,
{'$oid': '5fb80dd6be37ce522e165cd3'},511111617624,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Malibu® Pineapple,False
{'$oid': '5c49d24df0276e771967371a'},511111104742,Baby,,59b96571e4b0bf7c7980588b,PURE BLISS,
{'$oid': '5a8c36a1e4b0ccf165fac9e8'},511111604198,Snacks,,5a734034e4b0d58f376be874,Royal Dansk,False
{'$oid': '5f4a64e7be37ce17d23b317c'},511111416227,Baking,BAKING,5f4a64e7be37ce17d23b3178,test brand @1598711015578,
{'$oid': '57ebc13de4b0ac389136a33e'},511111402039,Dairy,,53e10d6368abd3c7065097cc,Kraft Shredded Cheese,
{'$oid': '57d9612be4b0ac389136a2ba'},511111402312,Frozen,,559c2234e4b06aca36af13c6,Devour,False
{'$oid': '5a8c2f7ce4b0ccf165fac9e3'},511111704096,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's,False
{'$oid': '5f16f536be37ce2b30061e26'},511111915072,Baking,BAKING,5f16f535be37ce2b30061e24,test brand @1595340086011,
{'$oid': '5a4d254ce4b0bcb2c74ea780'},511111200475,Beverages,,5332f5fbe4b03c9a25efd0ba,STUBBORN SODA,False
{'$oid': '5fb6d83cbe37ce522e165cc1'},511111517443,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Avion® Silver,False
{'$oid': '5ff74126be37ce1e961f3271'},511111318682,Baking,BAKING,5ff74126be37ce1e961f326e,test brand @1610039590413,False
{'$oid': '5ff74126be37ce1e961f326f'},511111618669,Baking,BAKING,5ff74126be37ce1e961f326e,test brand @1610039590349,False
{'$oid': '5ff74126be37ce1e961f3272'},511111818694,Baking,BAKING,5ff74126be37ce1e961f326e,test brand @1610039590443,False
{'$oid': '5ff744ffbe37ce1e961f3275'},511111918714,Baking,BAKING,5ff744ffbe37ce1e961f3274,test brand @1610040575410,False
{'$oid': '5ff74126be37ce1e961f3270'},511111118671,Baking,BAKING,5ff74126be37ce1e961f326e,test brand @1610039590383,False
{'$oid': '5ff74126be37ce1e961f3273'},511111418702,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610039590990,False
